id,nom_estab,codigo_act,nombre_act,cod_postal,cve_mun,alcaldia,latitud,longitud
7136423,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,15700,17,Venustiano Carranza,19.41811341,-99.09059317
698091,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,15000,17,Venustiano Carranza,19.40886292,-99.08924144
698094,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,15000,17,Venustiano Carranza,19.4114087,-99.08772881
703777,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,15840,17,Venustiano Carranza,19.41029842,-99.12387827
11729494,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,,17,Venustiano Carranza,19.42128233,-99.09028996
10263051,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,15000,17,Venustiano Carranza,19.41562127,-99.09655243
777100,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,15810,17,Venustiano Carranza,19.42535024,-99.12123428
696821,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,15530,17,Venustiano Carranza,19.42679261,-99.09767681
662924,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,15530,17,Venustiano Carranza,19.42605555,-99.09679645
662937,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,15530,17,Venustiano Carranza,19.4268238,-99.09627172
663614,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,15660,17,Venustiano Carranza,19.43001155,-99.05530703
664048,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,15680,17,Venustiano Carranza,19.42506118,-99.05623199
7153083,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,15680,17,Venustiano Carranza,19.42541168,-99.05696545
741876,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,15610,17,Venustiano Carranza,19.42140744,-99.06774807
696377,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,15630,17,Venustiano Carranza,19.42595713,-99.071027
666359,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,15600,17,Venustiano Carranza,19.42294211,-99.0604513
757682,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,15860,17,Venustiano Carranza,19.41115637,-99.11852751
753150,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,15860,17,Venustiano Carranza,19.4066873,-99.11712172
757656,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,15990,17,Venustiano Carranza,19.41233064,-99.12024077
10589717,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,15990,17,Venustiano Carranza,19.41263363,-99.11954667
748645,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,15020,17,Venustiano Carranza,19.40990312,-99.08382897
704182,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,15900,17,Venustiano Carranza,19.41198114,-99.10554882
738523,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,15740,17,Venustiano Carranza,19.4121359,-99.07947796
8277151,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7420,5,Gustavo A. Madero,19.49888667,-99.08721616
7714513,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7300,5,Gustavo A. Madero,19.48958722,-99.12789372
7714457,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7300,5,Gustavo A. Madero,19.48959303,-99.12788905
8210407,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7300,5,Gustavo A. Madero,19.48802587,-99.13351618
9735578,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7300,5,Gustavo A. Madero,19.48862968,-99.12709241
767093,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7420,5,Gustavo A. Madero,19.49574143,-99.08456485
747969,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7010,5,Gustavo A. Madero,19.49494795,-99.11628291
771710,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7510,5,Gustavo A. Madero,19.49981361,-99.0752272
7768851,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7300,5,Gustavo A. Madero,19.49734973,-99.12970486
771008,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7510,5,Gustavo A. Madero,19.49860661,-99.07087769
8210340,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7300,5,Gustavo A. Madero,19.49734973,-99.12970486
8209797,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7300,5,Gustavo A. Madero,19.49517565,-99.12516099
10431974,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7510,5,Gustavo A. Madero,19.50034379,-99.07484764
673728,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7300,5,Gustavo A. Madero,19.49245311,-99.13089996
673795,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7300,5,Gustavo A. Madero,19.48802587,-99.13351618
761274,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7400,5,Gustavo A. Madero,19.48913248,-99.09971089
675850,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7020,5,Gustavo A. Madero,19.48309947,-99.11801366
675883,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7020,5,Gustavo A. Madero,19.47966106,-99.12045665
11411999,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7300,5,Gustavo A. Madero,19.49089186,-99.13508
8680484,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7300,5,Gustavo A. Madero,19.48712505,-99.12995239
9172598,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7420,5,Gustavo A. Madero,19.49435286,-99.08767131
748232,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7069,5,Gustavo A. Madero,19.4900321,-99.10884805
679587,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7510,5,Gustavo A. Madero,19.49139484,-99.07989935
679591,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7510,5,Gustavo A. Madero,19.49103505,-99.08095112
673506,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7750,5,Gustavo A. Madero,19.48457653,-99.14995448
7023101,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7510,5,Gustavo A. Madero,19.49035033,-99.07130721
780360,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7300,5,Gustavo A. Madero,19.48711308,-99.12747602
780361,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7300,5,Gustavo A. Madero,19.48711308,-99.12747602
809245,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7510,5,Gustavo A. Madero,19.49226835,-99.07191967
809445,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7510,5,Gustavo A. Madero,19.48949532,-99.06993288
772584,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7510,5,Gustavo A. Madero,19.49349798,-99.07958431
770537,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7420,5,Gustavo A. Madero,19.49277489,-99.08913927
770540,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7420,5,Gustavo A. Madero,19.49241392,-99.08904302
7768885,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7290,5,Gustavo A. Madero,19.52998247,-99.14070098
672445,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7279,5,Gustavo A. Madero,19.5247716,-99.15164476
9663762,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7600,5,Gustavo A. Madero,19.51815554,-99.15883861
9357957,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7640,5,Gustavo A. Madero,19.52237197,-99.1598801
9115833,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7750,5,Gustavo A. Madero,19.52113839,-99.12916822
655555,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7280,5,Gustavo A. Madero,19.52479045,-99.14199889
9218625,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7209,5,Gustavo A. Madero,19.53739712,-99.14097492
645327,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7620,5,Gustavo A. Madero,19.52695411,-99.16993413
645320,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7620,5,Gustavo A. Madero,19.52589028,-99.16835319
10507860,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7210,5,Gustavo A. Madero,19.55124119,-99.15388239
9833396,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7199,5,Gustavo A. Madero,19.54117978,-99.13326241
8679789,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7300,5,Gustavo A. Madero,19.49877876,-99.12938301
753930,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7080,5,Gustavo A. Madero,19.5025723,-99.09705242
753934,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7080,5,Gustavo A. Madero,19.50271238,-99.09728797
753898,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7089,5,Gustavo A. Madero,19.50304253,-99.09643461
672168,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7650,5,Gustavo A. Madero,19.51522321,-99.16084265
672858,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7700,5,Gustavo A. Madero,19.50896213,-99.14982937
11246584,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7640,5,Gustavo A. Madero,19.52459448,-99.15995289
10615419,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7280,5,Gustavo A. Madero,19.52442625,-99.14048019
11805017,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,5200,4,Cuajimalpa de Morelos,19.37000527,-99.29012703
632246,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7130,5,Gustavo A. Madero,19.56519742,-99.1392527
634594,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7100,5,Gustavo A. Madero,19.55585851,-99.13394601
10996031,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,5000,4,Cuajimalpa de Morelos,19.35706352,-99.29719138
637395,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7230,5,Gustavo A. Madero,19.53946774,-99.14791126
10107534,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,5219,4,Cuajimalpa de Morelos,19.37409332,-99.27971481
7233475,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,5010,4,Cuajimalpa de Morelos,19.35338537,-99.31013605
9660564,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,5000,4,Cuajimalpa de Morelos,19.35821471,-99.29670053
878415,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,5020,4,Cuajimalpa de Morelos,19.34641623,-99.31237175
919588,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,5200,4,Cuajimalpa de Morelos,19.37081552,-99.28833237
1003806,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,5219,4,Cuajimalpa de Morelos,19.37139838,-99.2886013
11284183,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,5129,4,Cuajimalpa de Morelos,19.39181034,-99.26565893
10995706,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,5050,4,Cuajimalpa de Morelos,19.35329732,-99.31902343
10410804,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,5310,4,Cuajimalpa de Morelos,19.36129679,-99.28765713
9143543,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,5050,4,Cuajimalpa de Morelos,19.35340296,-99.31853374
7233683,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,5000,4,Cuajimalpa de Morelos,19.35592877,-99.29201181
7233765,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,5050,4,Cuajimalpa de Morelos,19.35324118,-99.31693763
8904235,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,4470,3,Coyoacán,19.32521361,-99.12295871
8561538,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,5219,4,Cuajimalpa de Morelos,19.37577115,-99.28637464
9744051,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,5219,4,Cuajimalpa de Morelos,19.37314634,-99.28540754
9501207,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,5219,4,Cuajimalpa de Morelos,19.37353979,-99.28426192
922035,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,5050,4,Cuajimalpa de Morelos,19.35440297,-99.31893648
11300755,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,5200,4,Cuajimalpa de Morelos,19.37035691,-99.29068514
959130,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,5000,4,Cuajimalpa de Morelos,19.35529859,-99.2981995
959145,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,5000,4,Cuajimalpa de Morelos,19.35358072,-99.30002996
978646,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,4420,3,Coyoacán,19.32623454,-99.12044805
978603,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,4420,3,Coyoacán,19.32623454,-99.12044805
976610,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,4480,3,Coyoacán,19.32533654,-99.10700437
978492,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,4420,3,Coyoacán,19.32623454,-99.12044805
959336,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,5000,4,Cuajimalpa de Morelos,19.35176646,-99.30137647
996632,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,4710,3,Coyoacán,19.30281341,-99.1687455
11191340,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,4420,3,Coyoacán,19.33036807,-99.12054748
11312500,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,4919,3,Coyoacán,19.31568605,-99.10941937
11693454,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,4650,3,Coyoacán,19.30353697,-99.14201414
10517729,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,4440,3,Coyoacán,19.33129384,-99.11492884
10355432,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,4490,3,Coyoacán,19.32277878,-99.10932495
9065298,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,4930,3,Coyoacán,19.29975196,-99.10740088
9095772,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,4930,3,Coyoacán,19.29975196,-99.10740088
9193254,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,4369,3,Coyoacán,19.33258553,-99.16182427
10553145,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,4369,3,Coyoacán,19.334724,-99.1688689
1022282,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,4369,3,Coyoacán,19.33491459,-99.16985927
983863,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,4919,3,Coyoacán,19.31657727,-99.10867617
983950,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,4910,3,Coyoacán,19.31973643,-99.11031936
975071,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,4420,3,Coyoacán,19.32930795,-99.1219394
976502,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,4480,3,Coyoacán,19.32677372,-99.11401385
908975,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,4480,3,Coyoacán,19.32394199,-99.11861686
908177,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,4440,3,Coyoacán,19.33155854,-99.11362497
909684,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,4930,3,Coyoacán,19.30582273,-99.11220541
7760973,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,4440,3,Coyoacán,19.33347725,-99.11482828
8443476,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,4909,3,Coyoacán,19.31498259,-99.10593979
9062430,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,4440,3,Coyoacán,19.33060815,-99.1136423
9115385,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,4489,3,Coyoacán,19.32632005,-99.11114568
989983,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,4800,3,Coyoacán,19.31214155,-99.11958222
648451,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,2010,2,Azcapotzalco,19.48971343,-99.1867912
680890,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,2120,2,Azcapotzalco,19.49882816,-99.19422061
648362,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,2020,2,Azcapotzalco,19.48928592,-99.18420178
7434199,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,2459,2,Azcapotzalco,19.49118234,-99.19799949
8027211,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,4300,2,Azcapotzalco,19.48989586,-99.19611234
681535,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,2200,2,Azcapotzalco,19.49178788,-99.18668242
682135,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,2400,2,Azcapotzalco,19.48954827,-99.20547793
681124,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,2200,2,Azcapotzalco,19.49481665,-99.18825325
633468,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,2100,2,Azcapotzalco,19.5110171,-99.20801126
634758,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,2129,2,Azcapotzalco,19.497292,-99.18638557
641212,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,2440,2,Azcapotzalco,19.49123734,-99.21153025
681895,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,2430,2,Azcapotzalco,19.49418001,-99.20101656
639623,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,2420,2,Azcapotzalco,19.4969674,-99.20877545
643218,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,2480,2,Azcapotzalco,19.48796068,-99.20057653
667692,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,2050,2,Azcapotzalco,19.47771843,-99.17671834
7401276,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,2480,2,Azcapotzalco,19.48651128,-99.20117521
665769,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,2600,2,Azcapotzalco,19.47729775,-99.15705641
665297,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,2670,2,Azcapotzalco,19.4763258,-99.16273978
8679932,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,2670,2,Azcapotzalco,19.47280825,-99.16257943
654665,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,2790,2,Azcapotzalco,19.47654395,-99.19025632
653913,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,2700,2,Azcapotzalco,19.47900942,-99.20472781
10682433,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,2960,2,Azcapotzalco,19.46907009,-99.14467395
11047448,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,2960,2,Azcapotzalco,19.46907009,-99.14467395
9090711,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,2670,2,Azcapotzalco,19.47240656,-99.16243554
9688111,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,2050,2,Azcapotzalco,19.47706123,-99.17606529
10456963,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,2080,2,Azcapotzalco,19.46621647,-99.18438574
741029,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,2950,2,Azcapotzalco,19.46895473,-99.15766074
8228670,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,2700,2,Azcapotzalco,19.47629446,-99.20197694
8117270,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,2800,2,Azcapotzalco,19.47019683,-99.16970407
1015407,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,4100,3,Coyoacán,19.35820348,-99.16750571
1015412,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,4100,3,Coyoacán,19.35820348,-99.16750571
640081,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,2430,2,Azcapotzalco,19.49572529,-99.20300105
908296,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,4040,3,Coyoacán,19.34723235,-99.14646325
988916,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,4040,3,Coyoacán,19.34738367,-99.14638117
988920,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,4040,3,Coyoacán,19.34738367,-99.14638117
10035680,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,4100,3,Coyoacán,19.35393387,-99.15962965
10829456,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,4100,3,Coyoacán,19.35393387,-99.15962965
10872119,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,4100,3,Coyoacán,19.3573107,-99.16916676
8583478,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,4230,3,Coyoacán,19.35713848,-99.12358934
1014581,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,4100,3,Coyoacán,19.34985444,-99.16302371
1014698,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,4010,3,Coyoacán,19.34551076,-99.1695796
1014495,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,4010,3,Coyoacán,19.34551076,-99.1695796
1014510,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,4230,3,Coyoacán,19.34555513,-99.17033699
989177,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,4230,3,Coyoacán,19.35342598,-99.12182197
989157,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,4230,3,Coyoacán,19.35340718,-99.12615509
9106250,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,4330,3,Coyoacán,19.34339011,-99.15557637
974783,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,4260,3,Coyoacán,19.33266202,-99.11751435
906291,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,4330,3,Coyoacán,19.3378197,-99.15586405
905740,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,4318,3,Coyoacán,19.34448824,-99.1812909
972388,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,4400,3,Coyoacán,19.33601562,-99.13211983
970446,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,4370,3,Coyoacán,19.33897665,-99.14765137
1014339,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,4330,3,Coyoacán,19.34050761,-99.15562859
1014352,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,4330,3,Coyoacán,19.3386906,-99.15615952
1004982,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,4600,3,Coyoacán,19.31002465,-99.15729185
7804628,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,4910,3,Coyoacán,19.31943171,-99.10674098
7760891,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,4870,3,Coyoacán,19.31904321,-99.13692087
910468,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,4600,3,Coyoacán,19.31049677,-99.16210492
991325,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,4970,3,Coyoacán,19.30469056,-99.11258415
9866533,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,4630,3,Coyoacán,19.31661365,-99.15740194
7761455,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,4260,3,Coyoacán,19.3371078,-99.1206106
8584011,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,4300,3,Coyoacán,19.32677853,-99.1537546
993390,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,4369,3,Coyoacán,19.319322,-99.16773193
909371,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,4460,3,Coyoacán,19.32658731,-99.13481157
1000362,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,4300,3,Coyoacán,19.32047845,-99.15102298
7717908,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,4369,3,Coyoacán,19.32293099,-99.17095138
8843329,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,4630,3,Coyoacán,19.32340218,-99.14695949
9339444,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7890,5,Gustavo A. Madero,19.45899982,-99.10600808
806835,CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,7969,5,Gustavo A. Madero,19.45627272,-99.0909225
